commit	file	id	score	label
00259cc2c7369f02113efeb0518f81b2380c3519	core/src/main/java/hudson/search/Search.java	30	0.00038309339788668756	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	8	0.0	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	10	0.006138113332374214	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	12	0.0	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	14	0.0028496911973613375	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	16	0.0	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	19	0.00024146894390680157	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	20	0.00040372532193778477	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	21	0.0	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	23	0.00040372532193778477	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	25	0.0001587394357348627	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	26	0.0	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	27	0.0003245127560619664	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	28	0.0	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	29	0.000667600949555458	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	33	0.00014489072776241173	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	35	0.0	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	39	0.00047039576734317384	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	41	3.2158264311387995e-05	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	42	0.004363518208283989	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	43	8.403609567396054e-05	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	47	0.0009116487813648576	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	49	0.0010739051593958407	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	50	0.0042012618302530065	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	51	0.0003758890486417683	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/Delay.java	52	0.000667600949555458	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	8	0.0	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	10	0.004772814163971038	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	12	0.0	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	14	0.002291143380954001	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	16	0.0	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	18	0.00020058185904117188	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	19	0.00020058185904117188	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	20	0.0006505583585372501	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	21	0.0005079809463048883	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	22	0.0005079809463048883	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	23	0.0006883748925471979	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	24	0.0008919553636156814	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	26	0.0003431592712735337	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	28	0.0004425087470955158	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	29	0.000607121891135373	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	30	0.0004645444789030112	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	31	0.0003219670666706494	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	32	0.000529121242216244	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	33	0.0008899097591553159	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	37	5.043569437866337e-05	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	39	0.00043141149966214486	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	40	0.0011846729402925187	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	41	0.0	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	42	0.0	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	46	0.0003436335700076304	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	48	0.00014305171096645847	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	49	0.005097467013268101	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	51	0.00026573095335440236	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	52	0.00014257741223236184	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	53	0.00034422851672884073	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	56	0.00020058185904117188	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	57	0.0011846729402925187	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	61	0.0003774021008063704	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeIn.java	63	0.0007750968680302612	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeOut.java	8	0.0	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeOut.java	10	1.2282996276572009e-05	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeOut.java	12	0.0	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeOut.java	14	4.830028802698704e-06	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeOut.java	16	0.0	0
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeOut.java	18	1.3745902967888912e-06	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeOut.java	19	1.3745902967888912e-06	1
008275a4476b2aa49445aa93c4e5ff9711fa7abe	gdx/src/com/badlogic/gdx/scenes/scene2d/actions/FadeOut.java	20	2.88438548656064e-06	1
